,BEL,DEU,DNK,GBR,NOR
2019-08-09 19:00:00,36.4,36.6025,43.4,44.8,38.35
2019-08-09 20:00:00,33.55,39.9775,40.07,45.02,37.93
2019-08-09 21:00:00,32.05,43.0,37.7,38.0,36.99
2019-08-09 22:00:00,34.26,42.0,34.26,39.92,35.33
2019-08-09 23:00:00,31.26,40.64,31.26,34.95,33.93
2019-08-10 00:00:00,21.6,39.525,33.54,41.04,34.87
2019-08-10 01:00:00,11.4,29.7,29.09,30.03,34.67
2019-08-10 02:00:00,5.31,27.76,28.7,24.93,33.92
2019-08-10 03:00:00,8.59,25.9375,26.9,20.94,32.73
2019-08-10 04:00:00,11.48,24.7025,25.0,15.02,31.7
2019-08-10 05:00:00,9.99,24.2025,20.66,14.9,31.42
2019-08-10 06:00:00,9.88,26.69,21.84,17.0,32.17
2019-08-10 07:00:00,7.35,35.0,28.41,24.14,33.99
2019-08-10 08:00:00,12.35,42.1575,29.17,32.43,35.24
2019-08-10 09:00:00,15.41,44.0275,26.15,44.7,36.05
2019-08-10 10:00:00,13.47,42.7875,12.59,50.0,36.07
2019-08-10 11:00:00,5.0,42.22,5.34,49.9,35.88
2019-08-10 12:00:00,-0.1,39.695,-4.84,46.41,35.54
2019-08-10 13:00:00,-17.29,37.96,-16.04,42.58,35.11
2019-08-10 14:00:00,-28.17,36.7,-26.88,30.0,34.91
2019-08-10 15:00:00,-20.1,36.7,-33.54,24.94,34.82
2019-08-10 16:00:00,-5.01,37.0,-19.22,23.47,34.96
2019-08-10 17:00:00,0.33,38.1,-0.02,28.0,35.32
2019-08-10 18:00:00,11.77,41.6975,10.61,40.3,35.13
2019-08-10 19:00:00,18.47,44.7,26.3,44.3,34.01
2019-08-10 20:00:00,19.48,48.1875,27.9,44.49,34.0
2019-08-10 21:00:00,26.38,44.605,29.09,43.67,32.43
2019-08-10 22:00:00,31.83,36.89,31.83,50.0,31.83
2019-08-10 23:00:00,30.32,33.25,28.84,37.4,32.01
2019-08-11 00:00:00,25.77,33.765,24.96,25.97,28.84
2019-08-11 01:00:00,19.7,34.0025,18.58,21.02,22.59
2019-08-11 02:00:00,15.04,32.9525,14.55,15.96,17.15
2019-08-11 03:00:00,12.7,31.21,12.7,12.16,13.12
2019-08-11 04:00:00,13.13,30.8975,13.13,12.57,13.56
2019-08-11 05:00:00,13.62,31.6525,13.62,13.04,14.07
2019-08-11 06:00:00,12.57,34.555,11.94,13.88,14.91
2019-08-11 07:00:00,11.17,42.195,9.2,19.72,21.19
2019-08-11 08:00:00,14.64,51.4175,11.58,29.75,29.11
2019-08-11 09:00:00,13.49,55.0925,9.48,39.25,31.99
2019-08-11 10:00:00,0.1,54.1875,-0.09,41.39,33.21
2019-08-11 11:00:00,-10.0,53.38,-12.01,44.03,33.25
2019-08-11 12:00:00,-20.0,52.8375,-32.25,44.03,32.13
2019-08-11 13:00:00,-20.0,51.14,-35.75,45.25,31.96
2019-08-11 14:00:00,-0.1,51.3025,-9.98,41.0,31.62
2019-08-11 15:00:00,7.67,51.4025,0.09,41.9,32.47
2019-08-11 16:00:00,17.7,53.905,14.14,33.39,32.61
2019-08-11 17:00:00,21.21,55.5225,27.53,43.0,34.01
2019-08-11 18:00:00,33.07,61.73,35.97,41.97,35.97
2019-08-11 19:00:00,37.4,63.81,42.63,48.0,37.1
2019-08-11 20:00:00,37.05,57.015,37.68,48.95,37.68
2019-08-11 21:00:00,37.99,50.41,37.75,48.99,37.75
2019-08-11 22:00:00,40.0,44.995,37.59,50.2,37.59
2019-08-11 23:00:00,37.29,43.085,36.4,41.0,36.4
2019-08-12 00:00:00,28.79,27.3025,28.79,42.0,34.32
2019-08-12 01:00:00,25.4,14.0975,28.62,33.6,30.04
2019-08-12 02:00:00,27.02,8.675,28.1,30.4,28.38
2019-08-12 03:00:00,25.03,5.25,27.5,29.9,27.5
2019-08-12 04:00:00,22.83,1.3875,28.1,29.9,28.1
2019-08-12 05:00:00,25.31,0.5875,29.14,32.0,32.32
2019-08-12 06:00:00,29.66,-9.6475,39.14,40.2,37.01
2019-08-12 07:00:00,33.88,-11.485,46.03,46.6,38.6
2019-08-12 08:00:00,38.03,-11.7075,40.52,37.57,38.31
2019-08-12 09:00:00,37.84,-1.0025,38.71,48.1,38.28
2019-08-12 10:00:00,36.7,6.41,36.7,52.4,37.64
2019-08-12 11:00:00,37.9,6.5175,37.9,47.4,37.63
2019-08-12 12:00:00,36.18,1.4875,36.18,42.0,36.45
2019-08-12 13:00:00,35.49,-8.1125,36.23,40.57,36.3
2019-08-12 14:00:00,35.97,-8.7275,37.2,35.06,37.13
2019-08-12 15:00:00,34.61,-8.5775,37.51,34.39,36.95
2019-08-12 16:00:00,32.36,-2.895,38.71,36.0,37.78
2019-08-12 17:00:00,36.75,14.535,45.53,42.37,38.64
2019-08-12 18:00:00,45.49,20.0875,60.54,52.47,38.89
2019-08-12 19:00:00,49.63,21.685,71.5,60.0,38.86
2019-08-12 20:00:00,48.07,21.61,70.6,59.19,38.78
2019-08-12 21:00:00,45.91,20.7025,65.04,56.05,38.82
2019-08-12 22:00:00,43.46,13.49,44.86,43.2,38.33
2019-08-12 23:00:00,36.63,12.265,36.63,38.0,36.13
2019-08-13 00:00:00,33.79,39.0,34.97,42.57,34.97
2019-08-13 01:00:00,31.9,37.705,34.01,39.28,34.01
2019-08-13 02:00:00,28.54,35.5,33.07,34.94,33.07
2019-08-13 03:00:00,27.57,34.4675,33.27,31.99,33.27
2019-08-13 04:00:00,26.67,34.0025,33.19,31.0,33.19
2019-08-13 05:00:00,31.03,34.0,35.31,31.49,35.31
2019-08-13 06:00:00,36.41,35.31,43.24,38.14,37.17
2019-08-13 07:00:00,41.86,44.025,52.96,42.1,37.48
2019-08-13 08:00:00,43.83,52.2225,49.97,44.28,37.92
2019-08-13 09:00:00,40.85,49.3,40.85,48.5,38.02
2019-08-13 10:00:00,35.1,42.8775,38.17,48.58,37.72
2019-08-13 11:00:00,33.42,38.7,37.38,43.58,37.17
2019-08-13 12:00:00,32.1,37.5,37.88,43.0,36.46
2019-08-13 13:00:00,30.94,36.49,37.68,40.0,36.36
2019-08-13 14:00:00,29.34,32.3775,36.99,37.01,36.28
2019-08-13 15:00:00,29.78,31.3125,35.28,34.64,35.28
2019-08-13 16:00:00,25.89,30.9475,36.0,34.63,36.0
2019-08-13 17:00:00,32.97,32.7475,35.54,37.05,36.46
2019-08-13 18:00:00,36.31,36.5225,38.53,48.99,36.95
2019-08-13 19:00:00,43.53,42.2575,46.81,55.6,37.42
2019-08-13 20:00:00,43.12,46.465,49.94,57.0,37.4
2019-08-13 21:00:00,45.96,51.7025,47.92,54.0,37.46
2019-08-13 22:00:00,41.82,48.3975,41.82,50.82,37.16
2019-08-13 23:00:00,36.3,41.2275,36.3,39.9,35.43
2019-08-14 00:00:00,32.39,37.9575,32.39,41.07,32.72
2019-08-14 01:00:00,29.72,36.045,30.45,36.07,30.45
2019-08-14 02:00:00,27.07,34.12,28.43,34.0,28.43
2019-08-14 03:00:00,27.6,32.77,28.27,33.09,28.27
2019-08-14 04:00:00,26.87,31.4925,29.68,32.94,29.68
2019-08-14 05:00:00,28.41,31.9775,30.57,33.5,32.64
2019-08-14 06:00:00,32.71,34.1375,38.7,36.3,35.43
2019-08-14 07:00:00,38.55,42.6,49.42,42.54,36.66
2019-08-14 08:00:00,41.13,50.58,45.84,43.17,37.05
2019-08-14 09:00:00,37.77,51.1475,37.77,52.9,36.56
2019-08-14 10:00:00,35.67,43.7025,36.54,58.0,36.08
2019-08-14 11:00:00,34.29,39.8975,35.92,55.2,35.43
2019-08-14 12:00:00,32.02,37.3525,35.06,55.0,35.06
2019-08-14 13:00:00,30.0,35.05,34.97,50.0,34.97
2019-08-14 14:00:00,31.01,34.275,34.99,41.79,34.99
2019-08-14 15:00:00,32.32,33.565,34.91,37.0,34.91
2019-08-14 16:00:00,32.66,34.495,34.05,36.0,34.98
2019-08-14 17:00:00,33.99,36.8775,38.53,39.48,35.93
2019-08-14 18:00:00,39.86,42.735,49.26,45.81,36.14
2019-08-14 19:00:00,45.64,51.9375,65.18,52.48,36.16
2019-08-14 20:00:00,41.83,62.9825,67.93,47.14,36.19
2019-08-14 21:00:00,40.02,66.7375,52.74,43.8,36.12
2019-08-14 22:00:00,38.91,58.8975,39.97,38.11,35.99
2019-08-14 23:00:00,35.95,45.8975,35.95,35.0,34.93
2019-08-15 00:00:00,29.15,38.1625,29.15,42.9,33.01
2019-08-15 01:00:00,23.79,32.3675,27.12,38.0,31.45
2019-08-15 02:00:00,21.53,28.9975,27.86,31.0,29.34
2019-08-15 03:00:00,19.05,27.3325,27.81,25.6,27.81
2019-08-15 04:00:00,14.83,25.0025,26.7,23.96,26.7
2019-08-15 05:00:00,17.39,22.9925,29.61,20.46,29.61
2019-08-15 06:00:00,18.49,23.91,29.95,25.68,29.95
2019-08-15 07:00:00,9.0,31.5,33.04,34.64,33.04
2019-08-15 08:00:00,22.35,37.405,34.47,33.6,34.47
2019-08-15 09:00:00,18.56,36.4775,35.03,41.5,35.03
2019-08-15 10:00:00,17.32,35.5,34.58,40.12,34.58
2019-08-15 11:00:00,23.94,34.6975,34.15,36.62,34.15
2019-08-15 12:00:00,24.48,31.825,33.18,36.69,33.18
2019-08-15 13:00:00,17.88,31.0075,32.06,36.67,32.06
2019-08-15 14:00:00,15.49,29.15,30.85,36.57,30.85
2019-08-15 15:00:00,16.58,26.9,30.92,35.58,30.92
2019-08-15 16:00:00,11.77,26.4875,32.17,35.48,32.98
2019-08-15 17:00:00,15.03,27.7375,32.94,39.93,34.24
2019-08-15 18:00:00,28.63,32.2,36.28,40.98,35.01
2019-08-15 19:00:00,32.74,36.9,38.99,48.21,35.82
2019-08-15 20:00:00,36.07,40.1325,40.91,53.6,35.68
2019-08-15 21:00:00,36.15,44.5725,36.15,52.98,34.99
2019-08-15 22:00:00,35.07,39.8225,35.07,47.99,33.95
2019-08-15 23:00:00,33.33,37.26,33.33,40.81,33.33
2019-08-16 00:00:00,29.83,33.9775,29.83,50.53,31.11
2019-08-16 01:00:00,27.3,28.0,29.53,46.7,29.53
2019-08-16 02:00:00,26.38,26.025,28.79,35.1,28.79
2019-08-16 03:00:00,25.7,25.41,29.01,24.44,29.01
2019-08-16 04:00:00,25.65,24.955,29.93,24.3,29.93
2019-08-16 05:00:00,28.54,26.0025,28.54,26.95,31.99
2019-08-16 06:00:00,33.21,28.9925,34.88,31.04,34.66
2019-08-16 07:00:00,36.58,36.6,41.02,36.26,35.71
2019-08-16 08:00:00,39.0,43.5975,43.93,39.0,36.87
2019-08-16 09:00:00,37.47,44.7,39.95,41.0,36.19
2019-08-16 10:00:00,35.47,38.9875,36.91,45.96,35.56
2019-08-16 11:00:00,34.9,36.6425,35.19,40.4,35.19
2019-08-16 12:00:00,33.06,35.8,34.15,37.72,34.15
2019-08-16 13:00:00,30.54,33.99,32.66,36.2,32.66
2019-08-16 14:00:00,24.25,31.8225,33.03,33.09,33.03
2019-08-16 15:00:00,29.9,31.0675,31.75,32.1,31.75
2019-08-16 16:00:00,30.99,31.3525,31.04,33.06,33.46
2019-08-16 17:00:00,34.39,32.515,37.82,37.65,34.65
2019-08-16 18:00:00,37.6,36.6375,46.97,43.6,34.91
2019-08-16 19:00:00,41.63,43.3225,57.91,50.7,34.92
2019-08-16 20:00:00,39.9,50.1825,52.37,47.43,34.25
2019-08-16 21:00:00,38.4,51.41,45.29,42.25,34.18
2019-08-16 22:00:00,36.76,43.08,36.76,42.0,33.82
2019-08-16 23:00:00,31.19,36.7,31.19,29.66,31.96
2019-08-17 00:00:00,25.39,33.0425,27.58,35.5,32.22
2019-08-17 01:00:00,19.86,30.2,26.74,21.3,27.39
2019-08-17 02:00:00,14.97,27.085,22.98,16.09,23.54
2019-08-17 03:00:00,15.76,23.0625,18.17,14.8,18.62
2019-08-17 04:00:00,12.37,20.1,12.77,11.53,13.91
2019-08-17 05:00:00,11.82,17.2675,12.21,11.1,15.08
2019-08-17 06:00:00,15.3,17.2075,18.51,13.63,25.53
2019-08-17 07:00:00,10.65,19.0,14.87,12.0,29.78
2019-08-17 08:00:00,25.13,23.4925,25.13,23.7,30.79
2019-08-17 09:00:00,15.63,26.0,26.93,32.26,33.2
2019-08-17 10:00:00,18.78,27.0225,26.97,37.61,33.32
2019-08-17 11:00:00,27.61,26.4,26.95,32.0,32.99
2019-08-17 12:00:00,26.8,25.7075,26.8,26.5,31.52
2019-08-17 13:00:00,26.07,24.2775,26.07,24.58,31.27
2019-08-17 14:00:00,24.07,21.4275,24.07,22.61,30.91
2019-08-17 15:00:00,24.04,20.005,24.04,22.51,30.94
2019-08-17 16:00:00,19.65,20.405,22.97,22.27,31.19
2019-08-17 17:00:00,24.7,23.4025,28.95,29.87,32.72
2019-08-17 18:00:00,31.49,28.16,33.29,40.01,33.35
2019-08-17 19:00:00,34.62,32.3425,35.47,44.99,34.62
2019-08-17 20:00:00,37.64,35.0025,37.95,48.58,34.97
2019-08-17 21:00:00,39.19,37.2925,39.68,45.23,35.27
2019-08-17 22:00:00,29.19,36.895,36.92,45.93,34.56
2019-08-17 23:00:00,31.58,35.1,33.29,34.0,33.29
2019-08-18 00:00:00,29.21,33.145,31.8,28.68,31.8
2019-08-18 01:00:00,14.89,31.01,28.61,20.73,28.61
2019-08-18 02:00:00,15.79,27.5025,28.73,20.23,28.73
2019-08-18 03:00:00,-2.74,26.005,29.0,13.1,29.0
2019-08-18 04:00:00,11.06,23.0,28.94,10.4,28.94
2019-08-18 05:00:00,11.03,21.83,28.48,16.6,28.48
2019-08-18 06:00:00,4.33,21.355,31.08,15.72,31.08
2019-08-18 07:00:00,-1.47,21.7575,33.26,13.98,33.26
2019-08-18 08:00:00,10.7,23.0075,33.62,26.04,33.62
2019-08-18 09:00:00,20.0,27.5,34.27,29.46,34.27
2019-08-18 10:00:00,25.4,28.78,34.92,31.9,34.92
2019-08-18 11:00:00,23.96,28.135,34.86,31.85,34.86
2019-08-18 12:00:00,21.79,27.3725,34.33,28.55,34.33
2019-08-18 13:00:00,16.13,22.5,34.23,25.77,34.23
2019-08-18 14:00:00,12.94,13.215,34.17,20.9,34.17
2019-08-18 15:00:00,10.01,10.425,34.03,13.09,34.03
2019-08-18 16:00:00,18.25,11.0,34.07,17.22,34.07
2019-08-18 17:00:00,17.77,15.8,34.43,31.36,34.43
2019-08-18 18:00:00,26.05,25.0725,35.27,40.09,35.27
2019-08-18 19:00:00,33.42,32.4775,35.89,44.04,35.89
2019-08-18 20:00:00,32.28,38.1975,36.69,46.5,36.69
2019-08-18 21:00:00,34.81,38.1,36.96,51.15,36.78
2019-08-18 22:00:00,36.97,38.1975,36.97,53.0,35.83
2019-08-18 23:00:00,33.81,34.9925,33.81,39.0,33.81
2019-08-19 00:00:00,28.64,31.2225,28.64,27.04,29.59
2019-08-19 01:00:00,23.52,30.9275,27.45,24.38,27.45
2019-08-19 02:00:00,23.67,28.3,26.86,22.59,26.86
2019-08-19 03:00:00,22.07,27.1125,28.16,20.75,28.16
2019-08-19 04:00:00,13.47,26.46,27.06,19.39,27.06
2019-08-19 05:00:00,26.05,27.5325,31.18,23.41,31.96
2019-08-19 06:00:00,29.31,29.7425,36.08,26.14,34.94
2019-08-19 07:00:00,35.66,35.375,43.89,37.58,36.29
2019-08-19 08:00:00,41.87,43.09,41.87,39.53,36.95
2019-08-19 09:00:00,36.98,41.595,36.98,47.6,35.99
2019-08-19 10:00:00,34.09,39.5225,34.32,46.44,35.32
2019-08-19 11:00:00,31.52,37.0425,32.06,39.42,33.66
2019-08-19 12:00:00,29.39,36.1775,29.9,36.65,32.35
2019-08-19 13:00:00,27.21,33.345,27.9,39.15,32.44
2019-08-19 14:00:00,27.07,32.9375,27.8,34.06,32.35
2019-08-19 15:00:00,27.03,31.7075,27.73,26.17,32.32
2019-08-19 16:00:00,26.57,32.49,27.28,25.75,33.71
2019-08-19 17:00:00,33.06,33.58,33.06,33.82,34.85
2019-08-19 18:00:00,38.0,37.8525,38.0,36.92,36.11
2019-08-19 19:00:00,40.32,44.0025,44.57,48.0,36.57
2019-08-19 20:00:00,41.75,49.0475,52.19,47.86,36.54
2019-08-19 21:00:00,40.8,49.29,47.95,47.11,36.53
2019-08-19 22:00:00,40.5,45.6525,40.5,45.16,35.84
2019-08-19 23:00:00,34.92,39.0025,34.08,32.96,34.08
2019-08-20 00:00:00,31.38,33.2975,31.38,30.5,31.38
2019-08-20 01:00:00,29.74,32.5025,29.74,28.08,29.74
2019-08-20 02:00:00,28.2,30.9975,29.58,27.75,29.58
2019-08-20 03:00:00,25.85,29.9275,28.67,26.72,28.67
2019-08-20 04:00:00,25.5,29.63,30.08,27.84,30.08
2019-08-20 05:00:00,27.62,29.9125,32.39,29.51,33.33
2019-08-20 06:00:00,29.78,32.9025,38.59,34.7,35.45
2019-08-20 07:00:00,38.28,40.5,45.75,39.52,35.78
2019-08-20 08:00:00,43.55,47.9875,48.31,40.96,36.34
2019-08-20 09:00:00,42.63,51.515,45.13,42.22,36.51
2019-08-20 10:00:00,39.51,48.0025,39.51,37.3,36.51
2019-08-20 11:00:00,38.91,45.005,38.91,36.73,36.48
2019-08-20 12:00:00,37.93,43.4925,37.93,35.8,36.04
2019-08-20 13:00:00,37.35,41.34,37.35,35.26,36.08
2019-08-20 14:00:00,37.55,40.7925,37.55,35.45,35.84
2019-08-20 15:00:00,37.98,40.31,37.98,35.85,35.7
2019-08-20 16:00:00,37.33,40.5575,37.82,35.42,35.91
2019-08-20 17:00:00,37.12,41.4,44.97,40.96,35.77
2019-08-20 18:00:00,43.55,45.5875,50.05,46.91,35.79
2019-08-20 19:00:00,46.18,49.78,53.86,50.9,35.95
2019-08-20 20:00:00,45.49,53.315,54.28,50.3,35.87
2019-08-20 21:00:00,43.52,54.81,48.94,49.9,35.82
2019-08-20 22:00:00,40.61,48.5,40.61,45.96,35.26
2019-08-20 23:00:00,35.85,42.7,35.85,36.25,34.62
2019-08-21 00:00:00,33.07,37.0425,33.07,43.05,33.07
2019-08-21 01:00:00,31.19,32.895,33.11,36.0,33.11
2019-08-21 02:00:00,29.87,31.255,32.01,30.08,32.01
2019-08-21 03:00:00,25.97,30.3375,31.23,29.1,31.23
2019-08-21 04:00:00,27.02,29.99,31.93,29.07,31.93
2019-08-21 05:00:00,28.67,30.9025,33.17,28.87,33.81
2019-08-21 06:00:00,34.07,33.6075,42.36,36.82,34.7
2019-08-21 07:00:00,42.66,40.7225,57.0,42.39,34.92
2019-08-21 08:00:00,46.6,49.35,56.11,49.1,35.47
2019-08-21 09:00:00,41.95,48.0,41.95,48.0,35.38
2019-08-21 10:00:00,38.0,42.56,38.0,46.45,35.23
2019-08-21 11:00:00,36.97,36.9975,37.3,37.0,35.08
2019-08-21 12:00:00,35.72,36.6475,36.6,33.75,34.58
2019-08-21 13:00:00,34.05,35.5,36.04,32.5,34.07
2019-08-21 14:00:00,33.08,34.7,35.85,31.33,34.22
2019-08-21 15:00:00,32.95,34.7,35.69,31.0,34.02
2019-08-21 16:00:00,31.83,35.305,35.79,31.5,34.3
2019-08-21 17:00:00,36.4,37.6925,40.62,34.25,34.83
2019-08-21 18:00:00,42.06,43.415,50.04,39.6,34.82
2019-08-21 19:00:00,49.5,51.5,66.75,46.57,34.79
2019-08-21 20:00:00,49.32,61.01,68.91,46.4,34.72
2019-08-21 21:00:00,44.3,61.68,52.9,46.41,34.77
2019-08-21 22:00:00,44.58,51.4975,44.58,42.12,34.64
2019-08-21 23:00:00,37.94,43.9025,37.94,35.84,34.09
2019-08-22 00:00:00,33.26,37.0525,33.26,42.1,33.24
2019-08-22 01:00:00,29.86,33.7825,32.02,30.02,32.35
2019-08-22 02:00:00,27.89,32.165,30.2,28.29,30.94
2019-08-22 03:00:00,25.72,31.1,30.21,27.0,30.21
2019-08-22 04:00:00,26.74,30.26,29.41,25.08,29.41
2019-08-22 05:00:00,27.94,30.4625,30.18,26.84,31.93
2019-08-22 06:00:00,32.39,32.21,36.64,31.85,32.8
2019-08-22 07:00:00,36.97,38.9975,41.93,38.74,34.51
2019-08-22 08:00:00,40.64,45.9,40.64,46.0,35.56
2019-08-22 09:00:00,37.9,43.575,37.9,50.5,35.14
2019-08-22 10:00:00,34.91,38.99,34.91,48.0,33.79
2019-08-22 11:00:00,33.01,36.95,33.01,38.3,33.01
2019-08-22 12:00:00,31.72,35.42,32.01,34.0,32.01
2019-08-22 13:00:00,30.03,33.4,30.53,30.98,30.53
2019-08-22 14:00:00,30.95,32.47,31.21,30.9,31.21
2019-08-22 15:00:00,30.95,31.5,31.14,29.99,31.59
2019-08-22 16:00:00,31.93,31.89,31.94,30.09,32.91
2019-08-22 17:00:00,36.99,33.0525,36.99,34.84,33.82
2019-08-22 18:00:00,42.47,37.535,42.47,40.0,33.72
2019-08-22 19:00:00,47.72,47.0,55.36,48.39,33.54
2019-08-22 20:00:00,43.38,55.2425,51.81,47.45,33.34
2019-08-22 21:00:00,41.35,55.0025,45.41,45.0,33.37
2019-08-22 22:00:00,38.48,47.685,38.48,41.93,33.27
2019-08-22 23:00:00,33.95,41.5625,33.95,36.93,32.86
2019-08-23 00:00:00,30.28,36.44,30.28,42.12,31.02
2019-08-23 01:00:00,28.9,32.77,30.17,29.42,30.17
2019-08-23 02:00:00,26.62,30.7225,30.07,30.13,30.07
2019-08-23 03:00:00,24.37,29.705,30.03,30.12,30.03
2019-08-23 04:00:00,25.44,29.0,30.38,28.26,30.99
2019-08-23 05:00:00,28.46,29.1975,32.31,30.16,31.85
2019-08-23 06:00:00,31.42,31.6275,38.75,37.17,32.92
2019-08-23 07:00:00,33.78,39.24,43.93,40.88,33.13
2019-08-23 08:00:00,36.39,46.9,41.0,38.39,33.68
2019-08-23 09:00:00,36.68,47.7875,36.68,45.84,33.97
2019-08-23 10:00:00,34.8,40.5025,34.8,46.54,33.68
2019-08-23 11:00:00,34.13,37.75,34.13,44.82,33.04
2019-08-23 12:00:00,31.95,36.0,31.95,38.0,31.95
2019-08-23 13:00:00,31.23,35.0075,31.23,34.0,31.23
2019-08-23 14:00:00,30.81,32.1775,31.06,33.71,31.06
2019-08-23 15:00:00,31.57,32.37,31.57,35.0,31.72
2019-08-23 16:00:00,32.28,32.9,32.28,33.0,32.57
2019-08-23 17:00:00,32.97,34.32,40.47,39.5,33.23
2019-08-23 18:00:00,39.65,40.5125,48.75,44.65,33.29
2019-08-23 19:00:00,43.64,47.0,59.56,54.0,33.27
2019-08-23 20:00:00,42.62,56.475,57.77,52.33,33.12
2019-08-23 21:00:00,38.13,53.0525,45.95,52.25,33.28
2019-08-23 22:00:00,36.97,47.01,36.97,46.44,33.15
2019-08-23 23:00:00,34.68,39.465,34.68,35.98,32.94
2019-08-24 00:00:00,34.07,34.5,34.07,42.49,32.98
2019-08-24 01:00:00,31.16,34.42,31.92,33.49,31.92
2019-08-24 02:00:00,30.86,31.2025,30.86,31.9,30.86
2019-08-24 03:00:00,30.82,30.4825,30.82,29.38,30.82
2019-08-24 04:00:00,30.03,30.1575,30.03,29.38,30.03
2019-08-24 05:00:00,30.25,30.27,31.0,31.91,31.0
2019-08-24 06:00:00,30.59,30.43,33.04,32.04,31.74
2019-08-24 07:00:00,30.55,30.9375,35.08,37.96,32.51
2019-08-24 08:00:00,31.59,33.49,36.29,38.03,32.38
2019-08-24 09:00:00,32.07,33.6,36.37,45.0,32.57
2019-08-24 10:00:00,29.51,32.5,36.39,45.94,32.09
2019-08-24 11:00:00,27.5,30.8825,36.32,42.0,31.62
2019-08-24 12:00:00,26.83,30.4825,36.16,37.0,31.56
2019-08-24 13:00:00,26.72,30.0,35.86,32.9,31.52
2019-08-24 14:00:00,26.89,27.67,35.54,31.75,31.47
2019-08-24 15:00:00,27.79,27.01,35.52,29.97,31.44
2019-08-24 16:00:00,28.03,27.5025,35.51,31.0,31.69
2019-08-24 17:00:00,33.29,29.5975,35.13,36.0,32.17
2019-08-24 18:00:00,36.93,31.745,36.93,45.43,32.91
2019-08-24 19:00:00,42.39,38.1025,42.39,48.0,32.77
2019-08-24 20:00:00,38.75,40.1175,38.75,46.9,32.66
2019-08-24 21:00:00,36.29,39.2,36.29,50.04,32.69
2019-08-24 22:00:00,34.95,36.6,34.95,52.0,32.76
2019-08-24 23:00:00,31.67,33.6975,31.67,43.21,31.67
2019-08-25 00:00:00,29.08,31.5025,31.37,48.0,31.37
2019-08-25 01:00:00,28.65,30.0825,29.98,35.9,29.98
2019-08-25 02:00:00,27.16,27.5,29.65,30.99,29.65
2019-08-25 03:00:00,25.81,26.4975,29.43,30.17,29.43
2019-08-25 04:00:00,24.13,26.215,29.43,28.94,29.43
2019-08-25 05:00:00,24.2,26.7975,28.96,27.99,28.96
2019-08-25 06:00:00,24.15,26.3125,29.22,28.93,29.22
2019-08-25 07:00:00,24.65,27.5,31.27,32.0,31.27
2019-08-25 08:00:00,27.46,28.3025,32.14,30.08,32.14
2019-08-25 09:00:00,27.09,28.5,35.03,38.02,32.52
2019-08-25 10:00:00,25.89,30.2025,35.29,43.5,32.49
2019-08-25 11:00:00,25.88,29.8725,35.19,44.8,32.51
2019-08-25 12:00:00,25.83,29.5,34.82,39.3,32.48
2019-08-25 13:00:00,25.03,29.5,33.38,37.0,32.37
2019-08-25 14:00:00,25.01,28.045,33.22,34.0,32.14
2019-08-25 15:00:00,25.39,25.005,33.17,30.0,32.16
2019-08-25 16:00:00,26.4,25.5225,34.7,30.0,31.99
2019-08-25 17:00:00,25.84,28.0075,34.51,37.55,32.58
2019-08-25 18:00:00,35.22,32.6,41.52,41.21,33.73
2019-08-25 19:00:00,38.74,36.2,47.13,46.63,34.72
2019-08-25 20:00:00,41.7,40.2,46.99,48.0,35.19
2019-08-25 21:00:00,44.26,41.0,40.94,50.9,35.8
2019-08-25 22:00:00,37.49,41.195,37.49,49.96,35.3
2019-08-25 23:00:00,34.52,40.3175,34.52,43.78,33.41
2019-08-26 00:00:00,33.67,35.6,33.67,42.5,32.86
2019-08-26 01:00:00,32.95,30.715,32.95,30.86,32.18
2019-08-26 02:00:00,32.06,30.3675,32.06,29.85,32.06
2019-08-26 03:00:00,29.43,30.0,32.23,28.02,32.23
2019-08-26 04:00:00,28.91,29.48,32.63,28.23,32.63
2019-08-26 05:00:00,31.69,29.78,33.7,29.5,33.45
2019-08-26 06:00:00,42.44,31.995,50.07,37.48,34.9
2019-08-26 07:00:00,52.09,42.1825,69.32,44.0,35.0
2019-08-26 08:00:00,52.21,52.5025,61.99,44.0,34.59
2019-08-26 09:00:00,47.53,54.0175,49.18,43.04,34.95
2019-08-26 10:00:00,45.7,47.9225,45.7,42.42,35.12
2019-08-26 11:00:00,43.74,43.0125,43.74,40.72,34.81
2019-08-26 12:00:00,40.91,39.815,40.91,37.97,34.5
2019-08-26 13:00:00,38.96,37.55,39.37,36.16,34.44
2019-08-26 14:00:00,38.25,37.0325,38.78,34.33,34.39
2019-08-26 15:00:00,38.39,36.09,38.39,34.0,34.36
2019-08-26 16:00:00,43.46,37.0,43.46,39.02,34.39
2019-08-26 17:00:00,48.85,37.4225,53.02,43.14,34.4
2019-08-26 18:00:00,50.96,44.1825,55.97,45.4,34.41
2019-08-26 19:00:00,55.65,52.0075,67.13,51.81,34.92
2019-08-26 20:00:00,52.29,59.6925,59.46,51.33,34.93
2019-08-26 21:00:00,51.57,62.645,55.65,51.42,35.11
2019-08-26 22:00:00,47.87,49.505,47.87,44.75,34.53
2019-08-26 23:00:00,39.44,43.6,39.44,36.72,33.62
2019-08-27 00:00:00,38.33,37.4775,38.33,35.63,34.5
2019-08-27 01:00:00,35.26,36.0025,35.26,32.78,34.13
2019-08-27 02:00:00,34.09,34.4925,34.91,31.17,33.68
